Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,
Total Test Time,1055
DUTResult,Passed
Date Time,20210316010508
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,4.56E-05
End,,,,,Done,6.25E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,4.73E-05
7.4.1 Power Test U Current OP4(0),422.201845707285,A,400,500,Passed,0.2961854
7.4.2 Power Test V Current OP4(0),418.12146924762,A,400,500,Passed,0.3818353
7.4.3 Power Test W Current OP4(0),420.918199122849,A,400,500,Passed,0.2000636
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),22,deg,20,99,Passed,0.0001709
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),70,deg,20,99,Passed,0.0001511
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),23,deg,20,99,Passed,0.0002165
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),30,deg,20,99,Passed,0.0006024
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0001628
7.4.9 Power Test FSEVBHV_Voltage OP4(0),376,V,360,410,Passed,0.0003722
7.4.10 Power Test FTEABHV_UbatHV OP4(0),385,V,360,410,Passed,0.0001822
7.4.11 Power Test SAEABHV_Voltage OP4(0),376,V,360,410,Passed,0.0002313
7.8.1 Power Test U Current OP8(0),422.235692203378,A,400,500,Passed,0.3918504
7.8.2 Power Test V Current OP8(0),418.149890435174,A,400,500,Passed,0.2028206
7.8.3 Power Test W Current OP8(0),419.847557488118,A,400,500,Passed,0.1976713
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),23,deg,20,99,Passed,0.0003206
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),72,deg,20,99,Passed,0.000167
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),24,deg,20,99,Passed,0.000203
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),38,deg,20,99,Passed,0.0001826
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0001635
7.8.9 Power Test FSEVBHV_Voltage OP8(0),384,V,360,410,Passed,0.0004587
7.8.10 Power Test FTEABHV_UbatHV OP8(0),390,V,360,410,Passed,0.0001854
7.8.11 Power Test SAEABHV_Voltage OP8(0),384,V,360,410,Passed,0.0003016
7.4.1 Power Test U Current OP4(1),423.22581343707,A,400,500,Passed,0.391487
7.4.2 Power Test V Current OP4(1),416.965020868671,A,400,500,Passed,0.2602653
7.4.3 Power Test W Current OP4(1),418.313921816179,A,400,500,Passed,0.1945364
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),24,deg,20,99,Passed,0.0001857
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),72,deg,20,99,Passed,0.0002274
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),25,deg,20,99,Passed,0.0001727
7.4.7 Power Test AN_CTP_COOLING_F OP4(1),42,deg,20,99,Passed,0.0002479
7.4.8 Power Test FSEVBLV_Voltage OP4(1),9,V,9,12,Passed,0.0001815
7.4.9 Power Test FSEVBHV_Voltage OP4(1),374,V,360,410,Passed,0.000184
7.4.10 Power Test FTEABHV_UbatHV OP4(1),384,V,360,410,Passed,0.000202
7.4.11 Power Test SAEABHV_Voltage OP4(1),374,V,360,410,Passed,0.0002034
7.8.1 Power Test U Current OP8(1),423.412503466765,A,400,500,Passed,0.3872653
7.8.2 Power Test V Current OP8(1),416.215180651261,A,400,500,Passed,0.2166725
7.8.3 Power Test W Current OP8(1),419.41327662867,A,400,500,Passed,0.1952271
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(1),25,deg,20,99,Passed,0.0001532
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(1),73,deg,20,99,Passed,0.0001977
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(1),27,deg,20,99,Passed,0.0004901
7.8.7 Power Test AN_CTP_COOLING_F OP8(1),44,deg,20,99,Passed,0.0001744
7.8.8 Power Test FSEVBLV_Voltage OP8(1),15,V,14,17,Passed,0.0001684
7.8.9 Power Test FSEVBHV_Voltage OP8(1),384,V,360,410,Passed,0.0002793
7.8.10 Power Test FTEABHV_UbatHV OP8(1),394,V,360,410,Passed,0.0002087
7.8.11 Power Test SAEABHV_Voltage OP8(1),384,V,360,410,Passed,0.000196
7.4.1 Power Test U Current OP4(2),423.129625796681,A,400,500,Passed,0.2160231
