Product Name,29113425
Station Name,EOL
Serial Number,!210510042!_V29113441
DateTime,20210412_150039
Total Test Time,280.400000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Sheung_shui,,,,,Passed,0.744
Switch ON CAN_12,,,,,Passed,0.138
Switch On CAN_34,,,,,Passed,0.132
Voltage=12.5V,,,,,Passed,0.147
Current=5A,,,,,Passed,0.108
12V_DC_Source,,,,,Passed,0.134
Wait,,,,,Passed,1.020
Switch ON Current measure,,,,,Passed,0.135
Switch OFF 12V_9,,,,,Passed,0.133
Switch On 12V_9,,,,,Passed,0.134
Wait,,,,,Passed,0.517
Switch OFF Current measure,,,,,Passed,0.136
Wait,,,,,Passed,0.517
Wake up,,,,,Passed,1.042
Wait,,,,,Passed,0.519
Switch OFF CAN_34,,,,,Passed,0.135
Wait,,,,,Passed,5.017
Standby Power Current Measure,0.750,,0.6,0.9,Passed,0.167
Connect DUT,,,,,Passed,4.678
Wait,,,,,Passed,0.516
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.027
Switch On 14,,,,,Passed,0.136
Wait,,,,,Passed,0.518
Switch OFF CAN_43,,,,,Passed,0.135
Switch On 12V_10,,,,,Passed,0.133
Switch On 12V_20,,,,,Passed,0.134
EnvironmentPath,,,,,Passed,0.989
Write MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.169
FPGA version,0d180a03,,0d180a03,,Passed,0.026
MCU version,0405,,0405,,Passed,0.026
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Read SASMACS_AclState,2,,2,2,Passed,0.026
Read HV_FS_FaultLevel_U16,0,,0,2,Passed,0.026
Read FTEAEXC_UResExcAvg,0.985,,0.95,1.2,Passed,0.029
Set MAIN_VSIRxaFaultBOverVoltVBat=0,,,,,Passed,0.025
Read MAIN_VSIRxsGridVoltW,3.000,,2,4,Passed,0.026
Wait,,,,,Passed,0.517
Set LV Voltage=10V,,,,,Passed,0.145
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1155,,900,1300,Passed,0.048
Set_LV_Voltage=12V,,,,,Passed,0.149
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1399,,1200,1600,Passed,0.047
Set_LV_Voltage=14V,,,,,Passed,0.143
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1640,,1400,1800,Passed,0.050
Read Correction,0.00825,,0,1,Passed,0.049
LV_Caculation ,,,,,Passed,0.029
NumericTest,0.00825,,0,1,Passed,0.001
Set_LV_Voltage=12.5V,,,,,Passed,0.154
Switch On CAN_34,,,,,Passed,0.140
HV_Channel ON,,,,,Passed,0.133
Apply HV Battery = 0V,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.046
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.134
Switch On 12V_8,,,,,Passed,0.134
Switch On 12V_9,,,,,Passed,0.134
Switch On ENS_20,,,,,Passed,0.134
Read T_Iuvw3_U16[0],2046,,2024,2080,Passed,0.027
Read T_Iuvw3_U16[1],2061,,2024,2080,Passed,0.028
Read T_Iuvw3_U16[2],2054,,2024,2080,Passed,0.026
Read FS_IbatHV_U16,2044,,2024,2080,Passed,0.026
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.046
Apply HV Battery = 270V,,,,,Passed,0.046
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FSEABHV_UbatHV,267.943,,265,273,Passed,0.027
HV_Channel OFF,,,,,Passed,0.130
HV_Source OFF,,,,,Passed,0.045
Wait,,,,,Passed,1.017
Read FSMAPMT_PmTemp,22.222,,18,26,Passed,0.026
Read FSMADBT_DboardTemp,23.149,,18,40,Passed,0.026
Read FSMACBT_CboardTempHV,23.617,,18,40,Passed,0.029
Read FSMACBT_CboardTempLV,23.191,,18,40,Passed,0.028
Read FSMAICT_CoolingTemp,22.596,,18,28,Passed,0.026
Read FSMAMST_StatorTemp1,83.353,,78,88,Passed,0.026
Read FSMAMST_StatorTemp2,86.590,,78,88,Passed,0.027
Wait,,,,,Passed,0.517
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.157
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.178
Set MAIN_u16ModeReq=1,,,,,Passed,0.172
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.172
Set UDS_bRoutineActive=1,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.174
Wait,,,,,Passed,0.517
ENS testing ENS_u32Dty,9754,,5000,15000,Passed,1.081
ENS testing ENS_u32Prd,20003,,10000,30000,Passed,1.080
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.044
Apply HV Battery = 220V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,952,,900,1000,Passed,0.051
Apply HV Battery = 280V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,1209,,1000,1300,Passed,0.047
Apply HV Battery = 350V,,,,,Passed,0.047
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,1508,,1400,1600,Passed,0.049
Read Correction,0.234,,0,1,Passed,0.049
HV_Caculation ,,,,,Passed,0.029
Wait,,,,,Passed,1.518
Check_the_water,1,,1,1,Passed,8.537
U_LOAD,,,,,Passed,0.045
V_LOAD,,,,,Passed,0.044
W_LOAD,,,,,Passed,0.042
Wait,,,,,Passed,0.517
Apply HV Battery =270V,,,,,Passed,0.046
Apply HV Battery =25A,,,,,Passed,0.046
Read FSSMACS_AclState,50,,30,50,Passed,0.027
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.156
Wait,,,,,Passed,0.167
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.170
Wait,,,,,Passed,1.017
Set UDS_bRoutineActive=1,,,,,Passed,0.169
Wait,,,,,Passed,1.016
Read FSSMACS_Aclstate,50,,30,50,Passed,0.026
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.157
Set MAIN_u16ModeReq=0,,,,,Passed,0.026
Set MAIN_u16ModeReq=0,,,,,Passed,0.025
Read FSSMACS_Aclstate,31,,30,31,Passed,0.034
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Read FTSMACS_AclState,8,,8,8,Passed,0.026
Wait,,,,,Passed,0.518
Read FSSMACS_Aclstate,31,,30,31,Passed,0.026
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.160
Wait,,,,,Passed,0.518
Set_U_DutyCycle= 0.548,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1549,,1300,1700,Passed,0.052
Read U Current,-358.900,,-500,500,Passed,0.136
Set_U_DutyCycle= 0.545,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1675,,1500,1900,Passed,0.047
Read U Current,-264.9338,,-500,500,Passed,0.134
Set_U_DutyCycle= 0.54,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1868,,1700,2100,Passed,0.049
Read U Current,-124.257,,-500,500,Passed,0.136
Set_U_DutyCycle= 0.5,,,,,Passed,0.161
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],2052,,1900,2300,Passed,0.048
Read U Current,2.374,,-500,500,Passed,0.136
Set_U_DutyCycle= 0.46,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2268,,2100,2500,Passed,0.048
Read U Current,159.882,,-500,500,Passed,0.136
Set_U_DutyCycle= 0.455,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2487,,2300,2700,Passed,0.048
Read U Current,315.229,,-500,500,Passed,0.142
Set_U_DutyCycle= 0.452,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2634,,2500,2900,Passed,0.047
Read U Current,420.643,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.548,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1556,,1300,1700,Passed,0.051
Read V Current,-356.9326,,-500,500,Passed,0.137
Set_V_DutyCycle= 0.545,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1684,,1500,1900,Passed,0.047
Read V Current,-264.119,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.54,,,,,Passed,0.165
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[1],1871,,1700,2100,Passed,0.048
Read V Current,-127.9506,,-500,500,Passed,0.137
Set_V_DutyCycle= 0.5,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2059,,1900,2300,Passed,0.048
Read V Current,2.506,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.46,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2265,,2100,2500,Passed,0.048
Read V Current,150.886,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.455,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2465,,2300,2700,Passed,0.049
Read V Current,294.418,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.452,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2605,,2500,2900,Passed,0.048
Read V Current,392.335,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.548,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1538,,1300,1700,Passed,0.051
Read W Current,-365.541,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.545,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1676,,1500,1900,Passed,0.047
Read W Current,-266.307,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.54,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1880,,1700,2100,Passed,0.047
Read W Current,-119.861,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.5,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2049,,1900,2300,Passed,0.048
Read W Current,2.507,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.46,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2238,,2100,2500,Passed,0.048
Read W Current,135.286,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.455,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2449,,2300,2700,Passed,0.048
Read W Current,286.861,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.452,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2600,,2500,2900,Passed,0.048
Read W Current,391.578,,-500,500,Passed,0.135
DutyCycle OFF,,,,,Passed,0.162
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.162
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.166
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.160
Wait,,,,,Passed,2.019
Read Correction U,0.716,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.037
Read Correction V,0.714,,0.5,1,Passed,0.050
Current_Caculation,,,,,Passed,0.037
Read Correction W,0.714,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.038
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.021
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.162
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.019
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.157
Wait,,,,,Passed,0.516
get_gain,,,,,Passed,0.020
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.160
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.167
Set SAMTBHV_GainCorrnC,,,,,Passed,0.157
get_gain,,,,,Passed,0.021
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.160
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.164
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.160
get_gain,,,,,Passed,0.019
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.160
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.160
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.164
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.159
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.160
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.159
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.161
Wait,,,,,Passed,0.167
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.518
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.169
Wait,,,,,Passed,0.518
Set UDS_bRoutineActive=1,,,,,Passed,0.314
Set UDS_bRoutineActive=1,,,,,Passed,0.175
Wait,,,,,Passed,0.517
Read FSSMACS_AclState,31,,30,50,Passed,0.027
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.157
Set MAIN_u16ModeReq=0,,,,,Passed,0.026
Set MAIN_u16ModeReq=0,,,,,Passed,0.175
Wait,,,,,Passed,0.517
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.158
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.167
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.166
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.172
Wait,,,,,Passed,0.169
MAIN_bShutDownReq=1,,,,,Passed,0.171
MAIN_bShutDownReq=1,,,,,Passed,0.175
Wait,,,,,Passed,0.518
HV_Source OFF,,,,,Passed,0.047
HV_Channel OFF,,,,,Passed,0.132
Switch OFF HV_21,,,,,Passed,0.147
Switch OFF HV_22,,,,,Passed,0.132
Read FSMABLV_UbatLVCorGainC,0.982,,0.9,1.1,Passed,0.020
Read FSMABLV_UbatLVCorOffsetC,57.0186,,-60,100,Passed,0.022
Read HV_CorGainC,1.0184,,0.9,1.2,Passed,0.021
Read HV_CorOffsetC,-11.247,,-50,50,Passed,0.021
Read FTEAMPI_A2DGainIsuLC,1.0527,,0.9,1.1,Passed,0.021
Read FTEAMPI_A2DGainIsvLC,1.0318,,0.9,1.1,Passed,0.021
Read FTEAMPI_A2DGainIswLC,1.0364,,0.9,1.1,Passed,0.020
Read SAMTLCS_A2DGainIsuLC,1.0527,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIsvLC,1.0318,,0.9,1.1,Passed,0.020
Read SAMTLCS_A2DGainIswLC,1.0364,,0.9,1.1,Passed,0.021
Disconnect,,,,,Passed,2.328
12V_DC_Source,,,,,Passed,0.098
Wait,,,,,Passed,0.517
Switch OFF 12V_8,,,,,Passed,0.135
Switch OFF 12V_9,,,,,Passed,0.132
Wait,,,,,Passed,0.517
Switch On 12V_8,,,,,Passed,0.136
Switch On 12V_9,,,,,Passed,0.133
Voltage=12.5V,,,,,Passed,0.145
Current=5A,,,,,Passed,0.103
12V_DC_Source,,,,,Passed,0.110
Wait,,,,,Passed,0.519
Wake up,,,,,Passed,1.044
Wait,,,,,Passed,0.520
Connect DUT,,,,,Passed,4.936
Wait,,,,,Passed,0.517
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.027
Wait,,,,,Passed,1.517
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.040
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.040
HV_CorGainC,1,,1,1,Passed,0.039
HV_CorOffsetC,1,,1,1,Passed,0.040
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.042
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.044
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.040
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.041
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.041
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.040
HV_Channel ON,,,,,Passed,0.131
HV_Source ON,,,,,Passed,0.046
Voltage=12.5V,,,,,Passed,0.145
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.133
Apply HV Battery = 360V,,,,,Passed,0.047
Apply HV Battery =25A,,,,,Passed,0.056
HV_Source ON,,,,,Passed,0.045
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.163
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.163
Wait,,,,,Passed,0.517
