Product Name,29113425
Station Name,EOL
Serial Number,!210380065!_V29113441
DateTime,20210412_141144
Total Test Time,284.800000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Sheung_shui,,,,,Passed,0.754
Switch ON CAN_12,,,,,Passed,0.130
Switch On CAN_34,,,,,Passed,0.129
Voltage=12.5V,,,,,Passed,0.145
Current=5A,,,,,Passed,0.116
12V_DC_Source,,,,,Passed,0.089
Wait,,,,,Passed,1.019
Switch ON Current measure,,,,,Passed,0.134
Switch OFF 12V_9,,,,,Passed,0.131
Switch On 12V_9,,,,,Passed,0.129
Wait,,,,,Passed,0.516
Switch OFF Current measure,,,,,Passed,0.141
Wait,,,,,Passed,0.516
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.518
Switch OFF CAN_34,,,,,Passed,0.133
Wait,,,,,Passed,5.016
Standby Power Current Measure,0.739,,0.6,0.9,Passed,0.164
Connect DUT,,,,,Passed,4.692
Wait,,,,,Passed,0.516
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.065
Switch On 14,,,,,Passed,0.132
Wait,,,,,Passed,0.516
Switch OFF CAN_43,,,,,Passed,0.132
Switch On 12V_10,,,,,Passed,0.133
Switch On 12V_20,,,,,Passed,0.132
EnvironmentPath,,,,,Passed,0.985
Write MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.205
FPGA version,0d180a03,,0d180a03,,Passed,0.031
MCU version,0405,,0405,,Passed,0.032
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.024
Read SASMACS_AclState,2,,2,2,Passed,0.024
Read HV_FS_FaultLevel_U16,0,,0,2,Passed,0.027
Read FTEAEXC_UResExcAvg,0.987,,0.95,1.2,Passed,0.029
Set MAIN_VSIRxaFaultBOverVoltVBat=0,,,,,Passed,0.066
Read MAIN_VSIRxsGridVoltW,3.000,,2,4,Passed,0.023
Wait,,,,,Passed,0.515
Set LV Voltage=10V,,,,,Passed,0.145
Wait,,,,,Passed,0.516
Read_FS_UbatLV_U16,1153,,900,1300,Passed,0.048
Set_LV_Voltage=12V,,,,,Passed,0.155
Wait,,,,,Passed,0.516
Read_FS_UbatLV_U16,1397,,1200,1600,Passed,0.045
Set_LV_Voltage=14V,,,,,Passed,0.145
Wait,,,,,Passed,0.516
Read_FS_UbatLV_U16,1639,,1400,1800,Passed,0.045
Read Correction,0.00823,,0,1,Passed,0.138
LV_Caculation ,,,,,Passed,0.059
NumericTest,0.00823,,0,1,Passed,0.002
Set_LV_Voltage=12.5V,,,,,Passed,0.150
Switch On CAN_34,,,,,Passed,0.132
HV_Channel ON,,,,,Passed,0.129
Apply HV Battery = 0V,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.043
Switch On HV_36,,,,,Passed,0.132
Switch On HV_38,,,,,Passed,0.133
Switch On 12V_8,,,,,Passed,0.133
Switch On 12V_9,,,,,Passed,0.131
Switch On ENS_20,,,,,Passed,0.132
Read T_Iuvw3_U16[0],2050,,2024,2080,Passed,0.033
Read T_Iuvw3_U16[1],2055,,2024,2080,Passed,0.025
Read T_Iuvw3_U16[2],2055,,2024,2080,Passed,0.024
Read FS_IbatHV_U16,2045,,2024,2080,Passed,0.024
HV_Channel ON,,,,,Passed,0.128
HV_Source ON,,,,,Passed,0.043
Apply HV Battery = 270V,,,,,Passed,0.045
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,0.516
Read FSEABHV_UbatHV,268.402,,265,273,Passed,0.024
HV_Channel OFF,,,,,Passed,0.128
HV_Source OFF,,,,,Passed,0.044
Wait,,,,,Passed,1.016
Read FSMAPMT_PmTemp,24.277,,18,26,Passed,0.024
Read FSMADBT_DboardTemp,24.511,,18,40,Passed,0.024
Read FSMACBT_CboardTempHV,24.809,,18,40,Passed,0.027
Read FSMACBT_CboardTempLV,24.553,,18,40,Passed,0.024
Read FSMAICT_CoolingTemp,23.617,,18,28,Passed,0.024
Read FSMAMST_StatorTemp1,83.0636,,78,88,Passed,0.024
Read FSMAMST_StatorTemp2,86.647,,78,88,Passed,0.024
Wait,,,,,Passed,0.517
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.156
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.159
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.320
Set MAIN_u16ModeReq=1,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.175
Set UDS_bRoutineActive=1,,,,,Passed,0.168
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.172
Wait,,,,,Passed,0.515
ENS testing ENS_u32Dty,9737,,5000,15000,Passed,1.115
ENS testing ENS_u32Prd,20007,,10000,30000,Passed,1.075
HV_Channel ON,,,,,Passed,0.128
HV_Source ON,,,,,Passed,0.044
Apply HV Battery = 220V,,,,,Passed,0.044
Wait,,,,,Passed,0.515
Read FS_UbatHV_U16,955,,900,1000,Passed,0.048
Apply HV Battery = 280V,,,,,Passed,0.044
Wait,,,,,Passed,0.515
Read FS_UbatHV_U16,1211,,1000,1300,Passed,0.045
Apply HV Battery = 350V,,,,,Passed,0.043
Wait,,,,,Passed,0.515
Read FS_UbatHV_U16,1512,,1400,1600,Passed,0.045
Read Correction,0.233,,0,1,Passed,0.047
HV_Caculation ,,,,,Passed,0.059
Wait,,,,,Passed,1.516
Check_the_water,1,,1,1,Passed,7.475
U_LOAD,,,,,Passed,0.046
V_LOAD,,,,,Passed,0.041
W_LOAD,,,,,Passed,0.041
Wait,,,,,Passed,0.517
Apply HV Battery =270V,,,,,Passed,0.044
Apply HV Battery =25A,,,,,Passed,0.044
Read FSSMACS_AclState,50,,30,50,Passed,0.023
Read FTSMACS_AclState,3,,3,3,Passed,0.023
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.157
Wait,,,,,Passed,0.165
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.156
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.170
Wait,,,,,Passed,1.015
Set UDS_bRoutineActive=1,,,,,Passed,0.170
Wait,,,,,Passed,1.016
Read FSSMACS_Aclstate,50,,30,50,Passed,0.024
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.158
Set MAIN_u16ModeReq=0,,,,,Passed,0.023
Set MAIN_u16ModeReq=0,,,,,Passed,0.024
Read FSSMACS_Aclstate,31,,30,31,Passed,0.027
Wait,,,,,Passed,0.516
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.155
Wait,,,,,Passed,0.516
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.159
Wait,,,,,Passed,0.516
Read FTSMACS_AclState,8,,8,8,Passed,0.024
Wait,,,,,Passed,0.516
Read FSSMACS_Aclstate,31,,30,31,Passed,0.023
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.164
Wait,,,,,Passed,0.516
Set_U_DutyCycle= 0.548,,,,,Passed,0.156
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],1554,,1300,1700,Passed,0.048
Read U Current,-349.9393,,-500,500,Passed,0.475
Set_U_DutyCycle= 0.545,,,,,Passed,0.157
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],1684,,1500,1900,Passed,0.044
Read U Current,-255.628,,-500,500,Passed,0.130
Set_U_DutyCycle= 0.54,,,,,Passed,0.163
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],1880,,1700,2100,Passed,0.046
Read U Current,-116.715,,-500,500,Passed,0.130
Set_U_DutyCycle= 0.5,,,,,Passed,0.162
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],2052,,1900,2300,Passed,0.046
Read U Current,2.583,,-500,500,Passed,0.130
Set_U_DutyCycle= 0.46,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2269,,2100,2500,Passed,0.045
