Product Name,29113425
Station Name,EOL
Serial Number,!201580021!_V29113441
DateTime,20210330_143359
Total Test Time,291.200000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Sheung_shui,,,,,Passed,0.751
Switch ON CAN_12,,,,,Passed,0.135
Switch On CAN_34,,,,,Passed,0.129
Voltage=12.5V,,,,,Passed,0.160
Current=5A,,,,,Passed,0.112
12V_DC_Source,,,,,Passed,0.093
Wait,,,,,Passed,1.018
Switch ON Current measure,,,,,Passed,0.134
Switch OFF 12V_9,,,,,Passed,0.130
Switch On 12V_9,,,,,Passed,0.130
Wait,,,,,Passed,0.516
Switch OFF Current measure,,,,,Passed,0.133
Wait,,,,,Passed,0.516
Wake up,,,,,Passed,1.083
Wait,,,,,Passed,0.549
Switch OFF CAN_34,,,,,Passed,0.133
Wait,,,,,Passed,5.016
Standby Power Current Measure,0.709,,0.6,0.9,Passed,0.158
Connect DUT,,,,,Passed,4.700
Wait,,,,,Passed,0.516
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.065
Switch On 14,,,,,Passed,0.132
Wait,,,,,Passed,0.517
Switch OFF CAN_43,,,,,Passed,0.132
Switch On 12V_10,,,,,Passed,0.133
Switch On 12V_20,,,,,Passed,0.132
EnvironmentPath,,,,,Passed,1.083
Write MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.210
FPGA version,0d180a03,,0d180a03,,Passed,0.031
MCU version,0405,,0405,,Passed,0.029
Read FSSMACS_AclState,50,,30,50,Passed,0.024
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Read SASMACS_AclState,2,,2,2,Passed,0.023
Read HV_FS_FaultLevel_U16,0,,0,2,Passed,0.035
Read FTEAEXC_UResExcAvg,0.973,,0.95,1.2,Passed,0.024
Set MAIN_VSIRxaFaultBOverVoltVBat=0,,,,,Passed,0.067
Read MAIN_VSIRxsGridVoltW,3.000,,2,4,Passed,0.025
Wait,,,,,Passed,0.516
Set LV Voltage=10V,,,,,Passed,0.139
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1167,,900,1300,Passed,0.048
Set_LV_Voltage=12V,,,,,Passed,0.138
Wait,,,,,Passed,0.515
Read_FS_UbatLV_U16,1408,,1200,1600,Passed,0.044
Set_LV_Voltage=14V,,,,,Passed,0.166
Wait,,,,,Passed,0.516
Read_FS_UbatLV_U16,1649,,1400,1800,Passed,0.043
Read Correction,0.00830,,0,1,Passed,0.139
LV_Caculation ,,,,,Passed,0.059
NumericTest,0.00830,,0,1,Passed,0.002
Set_LV_Voltage=12.5V,,,,,Passed,0.140
Switch On CAN_34,,,,,Passed,0.131
HV_Channel ON,,,,,Passed,0.130
Apply HV Battery = 0V,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.049
Switch On HV_36,,,,,Passed,0.135
Switch On HV_38,,,,,Passed,0.131
Switch On 12V_8,,,,,Passed,0.132
Switch On 12V_9,,,,,Passed,0.132
Switch On ENS_20,,,,,Passed,0.132
Read T_Iuvw3_U16[0],2048,,2024,2080,Passed,0.032
Read T_Iuvw3_U16[1],2051,,2024,2080,Passed,0.024
Read T_Iuvw3_U16[2],2055,,2024,2080,Passed,0.023
Read FS_IbatHV_U16,2052,,2024,2080,Passed,0.023
HV_Channel ON,,,,,Passed,0.129
HV_Source ON,,,,,Passed,0.053
Apply HV Battery = 270V,,,,,Passed,0.044
Apply HV Battery =1A,,,,,Passed,0.043
Wait,,,,,Passed,0.516
Read FSEABHV_UbatHV,268.862,,265,273,Passed,0.024
HV_Channel OFF,,,,,Passed,0.128
HV_Source OFF,,,,,Passed,0.043
Wait,,,,,Passed,1.015
Read FSMAPMT_PmTemp,20.797,,18,26,Passed,0.024
Read FSMADBT_DboardTemp,20.596,,18,40,Passed,0.023
Read FSMACBT_CboardTempHV,21.106,,18,40,Passed,0.026
Read FSMACBT_CboardTempLV,21.106,,18,40,Passed,0.024
Read FSMAICT_CoolingTemp,20.298,,18,28,Passed,0.024
Read FSMAMST_StatorTemp1,83.295,,78,88,Passed,0.023
Read FSMAMST_StatorTemp2,86.647,,78,88,Passed,0.023
Wait,,,,,Passed,0.516
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.156
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.175
Set MAIN_u16ModeReq=1,,,,,Passed,0.169
Wait,,,,,Passed,0.516
Set UDS_bRoutineActive=1,,,,,Passed,0.179
Set UDS_bRoutineActive=1,,,,,Passed,0.171
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.166
Wait,,,,,Passed,0.516
ENS testing ENS_u32Dty,9808,,5000,15000,Passed,1.154
ENS testing ENS_u32Prd,19988,,10000,30000,Passed,1.075
HV_Channel ON,,,,,Passed,0.128
HV_Source ON,,,,,Passed,0.052
Apply HV Battery = 220V,,,,,Passed,0.044
Wait,,,,,Passed,0.518
Read FS_UbatHV_U16,956,,900,1000,Passed,0.052
Apply HV Battery = 280V,,,,,Passed,0.044
Wait,,,,,Passed,0.518
Read FS_UbatHV_U16,1213,,1000,1300,Passed,0.047
Apply HV Battery = 350V,,,,,Passed,0.064
Wait,,,,,Passed,0.516
Read FS_UbatHV_U16,1512,,1400,1600,Passed,0.049
Read Correction,0.234,,0,1,Passed,0.055
HV_Caculation ,,,,,Passed,0.060
Wait,,,,,Passed,1.518
Check_the_water,1,,1,1,Passed,6.411
U_LOAD,,,,,Passed,0.044
V_LOAD,,,,,Passed,0.041
