Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,
Total Test Time,177
DUTResult,Terminated
Date Time,20210323093851
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,4.56E-05
End,,,,,Done,2.19E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,0.000119
If,,,,,Done,2.26E-05
End,,,,,Done,1.73E-05
If,,,,,Done,6.04E-05
End,,,,,Done,1.84E-05
7.0.0 Error Code Check,00 00 00 00 00 00 00 00,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Failed,9.29E-05
If,,,,,Done,5.37E-05
End,,,,,Done,1.69E-05
 
