Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,！203210153！V02835！203210153！V02835！203210153！V02835
Total Test Time,1054
DUTResult,Passed
Date Time,20210319234529
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,8.26E-05
End,,,,,Done,2.26E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,5.83E-05
7.4.1 Power Test U Current OP4(0),420.189312590537,A,400,500,Passed,0.1784831
7.4.2 Power Test V Current OP4(0),423.26998600116,A,400,500,Passed,0.170314
7.4.3 Power Test W Current OP4(0),423.361002980633,A,400,500,Passed,0.171266
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),25,deg,20,99,Passed,0.0002044
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),73,deg,20,99,Passed,0.0005787
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),25,deg,20,99,Passed,0.0001999
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),33,deg,20,99,Passed,0.0001741
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0002023
7.4.9 Power Test FSEVBHV_Voltage OP4(0),381,V,360,410,Passed,0.0001893
7.4.10 Power Test FTEABHV_UbatHV OP4(0),389,V,360,410,Passed,0.0001663
7.4.11 Power Test SAEABHV_Voltage OP4(0),381,V,360,410,Passed,0.0006511
7.8.1 Power Test U Current OP8(0),419.22497179625,A,400,500,Passed,0.1771529
7.8.2 Power Test V Current OP8(0),422.715654768517,A,400,500,Passed,0.1694489
7.8.3 Power Test W Current OP8(0),423.632715127235,A,400,500,Passed,0.1714693
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),26,deg,20,99,Passed,0.0001769
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),74,deg,20,99,Passed,0.00019
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),26,deg,20,99,Passed,0.0002104
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),41,deg,20,99,Passed,0.0001931
