Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,！210540018！V02835！210540018！V02835！210540018！V02835
Total Test Time,1056
DUTResult,Passed
Date Time,20210319224010
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,2.82E-05
End,,,,,Done,2.12E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,6.46E-05
7.4.1 Power Test U Current OP4(0),423.059376868032,A,400,500,Passed,0.1784453
7.4.2 Power Test V Current OP4(0),425.315447204825,A,400,500,Passed,0.1712006
7.4.3 Power Test W Current OP4(0),428.493086956613,A,400,500,Passed,0.1692699
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),40,deg,20,99,Passed,0.000196
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),71,deg,20,99,Passed,0.0001889
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),43,deg,20,99,Passed,0.0001773
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),44,deg,20,99,Passed,0.0003828
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0001695
7.4.9 Power Test FSEVBHV_Voltage OP4(0),377,V,360,410,Passed,0.0001635
7.4.10 Power Test FTEABHV_UbatHV OP4(0),386,V,360,410,Passed,0.000172
7.4.11 Power Test SAEABHV_Voltage OP4(0),377,V,360,410,Passed,0.0002232
7.8.1 Power Test U Current OP8(0),422.47379067502,A,400,500,Passed,0.1786691
7.8.2 Power Test V Current OP8(0),424.952043143136,A,400,500,Passed,0.1711367
7.8.3 Power Test W Current OP8(0),428.220146449334,A,400,500,Passed,0.1710816
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),41,deg,20,99,Passed,0.0001935
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),72,deg,20,99,Passed,0.0002122
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),44,deg,20,99,Passed,0.0002126
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),49,deg,20,99,Passed,0.000202
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.000191
7.8.9 Power Test FSEVBHV_Voltage OP8(0),380,V,360,410,Passed,0.0002034
7.8.10 Power Test FTEABHV_UbatHV OP8(0),389,V,360,410,Passed,0.0002115
7.8.11 Power Test SAEABHV_Voltage OP8(0),380,V,360,410,Passed,0.0001776
7.4.1 Power Test U Current OP4(1),422.244861675225,A,400,500,Passed,0.1781081
7.4.2 Power Test V Current OP4(1),425.167347773866,A,400,500,Passed,0.1701208
7.4.3 Power Test W Current OP4(1),427.408137464328,A,400,500,Passed,0.1694069
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),42,deg,20,99,Passed,0.000172
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),73,deg,20,99,Passed,0.0001582
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),45,deg,20,99,Passed,0.0001946
7.4.7 Power Test AN_CTP_COOLING_F OP4(1),51,deg,20,99,Passed,0.0002306
7.4.8 Power Test FSEVBLV_Voltage OP4(1),9,V,9,12,Passed,0.0001783
7.4.9 Power Test FSEVBHV_Voltage OP4(1),385,V,360,410,Passed,0.0001886
7.4.10 Power Test FTEABHV_UbatHV OP4(1),392,V,360,410,Passed,0.0001684
7.4.11 Power Test SAEABHV_Voltage OP4(1),385,V,360,410,Passed,0.0002094
7.8.1 Power Test U Current OP8(1),422.1428447817,A,400,500,Passed,0.2398126
7.8.2 Power Test V Current OP8(1),424.78152942106,A,400,500,Passed,0.1689044
7.8.3 Power Test W Current OP8(1),427.460580566632,A,400,500,Passed,0.1684362
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(1),42,deg,20,99,Passed,0.0001833
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(1),73,deg,20,99,Passed,0.0001826
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(1),46,deg,20,99,Passed,0.0006875
7.8.7 Power Test AN_CTP_COOLING_F OP8(1),52,deg,20,99,Passed,0.0001917
7.8.8 Power Test FSEVBLV_Voltage OP8(1),15,V,14,17,Passed,0.0001773
7.8.9 Power Test FSEVBHV_Voltage OP8(1),377,V,360,410,Passed,0.0001829
7.8.10 Power Test FTEABHV_UbatHV OP8(1),388,V,360,410,Passed,0.0002013
7.8.11 Power Test SAEABHV_Voltage OP8(1),377,V,360,410,Passed,0.0001928
7.4.1 Power Test U Current OP4(2),422.664860937823,A,400,500,Passed,0.1779859
7.4.2 Power Test V Current OP4(2),424.466129845969,A,400,500,Passed,0.1690252
7.4.3 Power Test W Current OP4(2),427.508855629845,A,400,500,Passed,0.1733344
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(2),43,deg,20,99,Passed,0.0002016
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(2),74,deg,20,99,Passed,0.0003552
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(2),48,deg,20,99,Passed,0.0001907
7.4.7 Power Test AN_CTP_COOLING_F OP4(2),53,deg,20,99,Passed,0.0007016
7.4.8 Power Test FSEVBLV_Voltage OP4(2),9,V,9,12,Passed,0.000179
7.4.9 Power Test FSEVBHV_Voltage OP4(2),382,V,360,410,Passed,0.0002087
7.4.10 Power Test FTEABHV_UbatHV OP4(2),391,V,360,410,Passed,0.0002292
7.4.11 Power Test SAEABHV_Voltage OP4(2),382,V,360,410,Passed,0.0001896
7.8.1 Power Test U Current OP8(2),424.033106654048,A,400,500,Passed,0.2007198
7.8.2 Power Test V Current OP8(2),422.362028481973,A,400,500,Passed,0.1991174
7.8.3 Power Test W Current OP8(2),427.787857131184,A,400,500,Passed,0.1959878
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(2),44,deg,20,99,Passed,0.0001766
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(2),74,deg,20,99,Passed,0.0001829
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(2),49,deg,20,99,Passed,0.0002168
7.8.7 Power Test AN_CTP_COOLING_F OP8(2),53,deg,20,99,Passed,0.000233
7.8.8 Power Test FSEVBLV_Voltage OP8(2),15,V,14,17,Passed,0.0001769
7.8.9 Power Test FSEVBHV_Voltage OP8(2),372,V,360,410,Passed,0.0002214
7.8.10 Power Test FTEABHV_UbatHV OP8(2),385,V,360,410,Passed,0.0002422
7.8.11 Power Test SAEABHV_Voltage OP8(2),372,V,360,410,Passed,0.0002154
7.4.1 Power Test U Current OP4(3),422.875669721728,A,400,500,Passed,0.2005414
7.4.2 Power Test V Current OP4(3),423.258654491528,A,400,500,Passed,0.1963469
7.4.3 Power Test W Current OP4(3),427.80693804159,A,400,500,Passed,0.2005492
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(3),45,deg,20,99,Passed,0.0001956
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(3),75,deg,20,99,Passed,0.0001935
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(3),50,deg,20,99,Passed,0.000184
7.4.7 Power Test AN_CTP_COOLING_F OP4(3),54,deg,20,99,Passed,0.0001931
7.4.8 Power Test FSEVBLV_Voltage OP4(3),9,V,9,12,Passed,0.0009075
7.4.9 Power Test FSEVBHV_Voltage OP4(3),382,V,360,410,Passed,0.0001886
7.4.10 Power Test FTEABHV_UbatHV OP4(3),391,V,360,410,Passed,0.0002126
7.4.11 Power Test SAEABHV_Voltage OP4(3),382,V,360,410,Passed,0.0003923
7.8.1 Power Test U Current OP8(3),423.300887689543,A,400,500,Passed,0.2001227
7.8.2 Power Test V Current OP8(3),423.686934709936,A,400,500,Passed,0.1970747
7.8.3 Power Test W Current OP8(3),427.326394075676,A,400,500,Passed,0.1981506
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(3),45,deg,20,99,Passed,0.000179
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(3),75,deg,20,99,Passed,0.0002217
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(3),52,deg,20,99,Passed,0.0001861
7.8.7 Power Test AN_CTP_COOLING_F OP8(3),55,deg,20,99,Passed,0.0002761
7.8.8 Power Test FSEVBLV_Voltage OP8(3),15,V,14,17,Passed,0.0002094
7.8.9 Power Test FSEVBHV_Voltage OP8(3),373,V,360,410,Passed,0.0001833
7.8.10 Power Test FTEABHV_UbatHV OP8(3),382,V,360,410,Passed,0.0002341
7.8.11 Power Test SAEABHV_Voltage OP8(3),373,V,360,410,Passed,0.0001882
7.4.1 Power Test U Current OP4(4),424.033478445117,A,400,500,Passed,0.19948
7.4.2 Power Test V Current OP4(4),423.653919936266,A,400,500,Passed,0.199474
7.4.3 Power Test W Current OP4(4),427.53599753376,A,400,500,Passed,0.1994451
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(4),46,deg,20,99,Passed,0.0001854
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(4),75,deg,20,99,Passed,0.0005713
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(4),53,deg,20,99,Passed,0.0001705
7.4.7 Power Test AN_CTP_COOLING_F OP4(4),55,deg,20,99,Passed,0.0004686
7.4.8 Power Test FSEVBLV_Voltage OP4(4),9,V,9,12,Passed,0.0001935
7.4.9 Power Test FSEVBHV_Voltage OP4(4),373,V,360,410,Passed,0.0002016
