Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,!210570!210570096!V29102835
Total Test Time,1054
DUTResult,Passed
Date Time,20210319121452
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,2.93E-05
End,,,,,Done,2.15E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,0.0001271
7.4.1 Power Test U Current OP4(0),421.061747526297,A,400,500,Passed,0.1774732
7.4.2 Power Test V Current OP4(0),422.222268650097,A,400,500,Passed,0.1692607
7.4.3 Power Test W Current OP4(0),424.219412740535,A,400,500,Passed,0.1699401
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),23,deg,20,99,Passed,0.0001744
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),72,deg,20,99,Passed,0.0002009
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),23,deg,20,99,Passed,0.0001939
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),31,deg,20,99,Passed,0.0001695
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0001748
7.4.9 Power Test FSEVBHV_Voltage OP4(0),376,V,360,410,Passed,0.0001688
7.4.10 Power Test FTEABHV_UbatHV OP4(0),385,V,360,410,Passed,0.0001903
7.4.11 Power Test SAEABHV_Voltage OP4(0),376,V,360,410,Passed,0.000619
7.8.1 Power Test U Current OP8(0),420.033998659785,A,400,500,Passed,0.1766077
7.8.2 Power Test V Current OP8(0),422.284310920281,A,400,500,Passed,0.1706865
7.8.3 Power Test W Current OP8(0),422.470920550013,A,400,500,Passed,0.169791
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),23,deg,20,99,Passed,0.0001645
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),74,deg,20,99,Passed,0.0002486
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),24,deg,20,99,Passed,0.0004601
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),39,deg,20,99,Passed,0.0001988
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0001748
7.8.9 Power Test FSEVBHV_Voltage OP8(0),383,V,360,410,Passed,0.0002016
7.8.10 Power Test FTEABHV_UbatHV OP8(0),393,V,360,410,Passed,0.0002069
7.8.11 Power Test SAEABHV_Voltage OP8(0),383,V,360,410,Passed,0.0001949
7.4.1 Power Test U Current OP4(1),419.018062613551,A,400,500,Passed,0.1770396
7.4.2 Power Test V Current OP4(1),422.171908882419,A,400,500,Passed,0.1705266
7.4.3 Power Test W Current OP4(1),423.02510968874,A,400,500,Passed,0.1692932
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),24,deg,20,99,Passed,0.000167
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),75,deg,20,99,Passed,0.000185
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),26,deg,20,99,Passed,0.0001967
7.4.7 Power Test AN_CTP_COOLING_F OP4(1),43,deg,20,99,Passed,0.000554
7.4.8 Power Test FSEVBLV_Voltage OP4(1),9,V,9,12,Passed,0.0001663
7.4.9 Power Test FSEVBHV_Voltage OP4(1),384,V,360,410,Passed,0.0001744
7.4.10 Power Test FTEABHV_UbatHV OP4(1),393,V,360,410,Passed,0.0001614
7.4.11 Power Test SAEABHV_Voltage OP4(1),384,V,360,410,Passed,0.0004583
7.8.1 Power Test U Current OP8(1),418.803558169243,A,400,500,Passed,0.3023148
7.8.2 Power Test V Current OP8(1),422.076226769328,A,400,500,Passed,0.1732003
7.8.3 Power Test W Current OP8(1),423.992754183002,A,400,500,Passed,0.1874607
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(1),25,deg,20,99,Passed,0.0001596
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(1),75,deg,20,99,Passed,0.0002945
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(1),27,deg,20,99,Passed,0.000274
7.8.7 Power Test AN_CTP_COOLING_F OP8(1),46,deg,20,99,Passed,0.0002549
7.8.8 Power Test FSEVBLV_Voltage OP8(1),15,V,14,17,Passed,0.0002295
7.8.9 Power Test FSEVBHV_Voltage OP8(1),377,V,360,410,Passed,0.0001995
7.8.10 Power Test FTEABHV_UbatHV OP8(1),387,V,360,410,Passed,0.0002677
7.8.11 Power Test SAEABHV_Voltage OP8(1),377,V,360,410,Passed,0.0003001
7.4.1 Power Test U Current OP4(2),419.543500765197,A,400,500,Passed,0.2051046
7.4.2 Power Test V Current OP4(2),421.254863666511,A,400,500,Passed,0.3184647
7.4.3 Power Test W Current OP4(2),422.420845583345,A,400,500,Passed,0.1707384
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(2),26,deg,20,99,Passed,0.0001758
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(2),75,deg,20,99,Passed,0.0002917
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(2),29,deg,20,99,Passed,0.0002595
7.4.7 Power Test AN_CTP_COOLING_F OP4(2),48,deg,20,99,Passed,0.0001889
7.4.8 Power Test FSEVBLV_Voltage OP4(2),9,V,9,12,Passed,0.0001854
7.4.9 Power Test FSEVBHV_Voltage OP4(2),383,V,360,410,Passed,0.0001903
7.4.10 Power Test FTEABHV_UbatHV OP4(2),393,V,360,410,Passed,0.000209
7.4.11 Power Test SAEABHV_Voltage OP4(2),383,V,360,410,Passed,0.0001992
7.8.1 Power Test U Current OP8(2),418.566634927511,A,400,500,Passed,0.321976
7.8.2 Power Test V Current OP8(2),422.374974639934,A,400,500,Passed,0.1905882
7.8.3 Power Test W Current OP8(2),423.23085011029,A,400,500,Passed,0.1837867
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(2),27,deg,20,99,Passed,0.0001624
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(2),74,deg,20,99,Passed,0.0011501
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(2),31,deg,20,99,Passed,0.0001956
7.8.7 Power Test AN_CTP_COOLING_F OP8(2),49,deg,20,99,Passed,0.0001995
7.8.8 Power Test FSEVBLV_Voltage OP8(2),15,V,14,17,Passed,0.0002895
7.8.9 Power Test FSEVBHV_Voltage OP8(2),382,V,360,410,Passed,0.0002963
7.8.10 Power Test FTEABHV_UbatHV OP8(2),393,V,360,410,Passed,0.0002207
7.8.11 Power Test SAEABHV_Voltage OP8(2),382,V,360,410,Passed,0.0002299
7.4.1 Power Test U Current OP4(3),418.248372064302,A,400,500,Passed,0.3495965
7.4.2 Power Test V Current OP4(3),422.205017148989,A,400,500,Passed,0.1718744
7.4.3 Power Test W Current OP4(3),423.23175951261,A,400,500,Passed,0.1715629
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(3),28,deg,20,99,Passed,0.0002412
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(3),75,deg,20,99,Passed,0.0002119
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(3),33,deg,20,99,Passed,0.0002189
7.4.7 Power Test AN_CTP_COOLING_F OP4(3),49,deg,20,99,Passed,0.0001656
7.4.8 Power Test FSEVBLV_Voltage OP4(3),9,V,9,12,Passed,0.0001914
7.4.9 Power Test FSEVBHV_Voltage OP4(3),380,V,360,410,Passed,0.0001857
7.4.10 Power Test FTEABHV_UbatHV OP4(3),390,V,360,410,Passed,0.0001903
7.4.11 Power Test SAEABHV_Voltage OP4(3),380,V,360,410,Passed,0.0003383
7.8.1 Power Test U Current OP8(3),418.943571596008,A,400,500,Passed,0.3227299
7.8.2 Power Test V Current OP8(3),422.145735865259,A,400,500,Passed,0.1742144
7.8.3 Power Test W Current OP8(3),423.070915975236,A,400,500,Passed,0.1892478
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(3),29,deg,20,99,Passed,0.000297
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(3),75,deg,20,99,Passed,0.0002069
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(3),35,deg,20,99,Passed,0.0002044
7.8.7 Power Test AN_CTP_COOLING_F OP8(3),50,deg,20,99,Passed,0.0003072
7.8.8 Power Test FSEVBLV_Voltage OP8(3),15,V,14,17,Passed,0.0004647
7.8.9 Power Test FSEVBHV_Voltage OP8(3),383,V,360,410,Passed,0.0002327
7.8.10 Power Test FTEABHV_UbatHV OP8(3),392,V,360,410,Passed,0.0003026
7.8.11 Power Test SAEABHV_Voltage OP8(3),383,V,360,410,Passed,0.0002009
7.4.1 Power Test U Current OP4(4),419.623072150585,A,400,500,Passed,0.2398359
7.4.2 Power Test V Current OP4(4),421.806125996448,A,400,500,Passed,0.3422777
7.4.3 Power Test W Current OP4(4),423.361212059236,A,400,500,Passed,0.1886676
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(4),30,deg,20,99,Passed,0.0002044
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(4),75,deg,20,99,Passed,0.0001847
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(4),37,deg,20,99,Passed,0.0001949
7.4.7 Power Test AN_CTP_COOLING_F OP4(4),51,deg,20,99,Passed,0.0001713
7.4.8 Power Test FSEVBLV_Voltage OP4(4),9,V,9,12,Passed,0.0002458
7.4.9 Power Test FSEVBHV_Voltage OP4(4),377,V,360,410,Passed,0.0001854
7.4.10 Power Test FTEABHV_UbatHV OP4(4),386,V,360,410,Passed,0.0003333
7.4.11 Power Test SAEABHV_Voltage OP4(4),379,V,360,410,Passed,0.000792
7.8.1 Power Test U Current OP8(4),418.556519557063,A,400,500,Passed,0.3213157
7.8.2 Power Test V Current OP8(4),421.12761612828,A,400,500,Passed,0.1989083
7.8.3 Power Test W Current OP8(4),422.974180503361,A,400,500,Passed,0.182316
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(4),32,deg,20,99,Passed,0.0001469
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(4),76,deg,20,99,Passed,0.0002327
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(4),38,deg,20,99,Passed,0.0001804
7.8.7 Power Test AN_CTP_COOLING_F OP8(4),52,deg,20,99,Passed,0.0002037
7.8.8 Power Test FSEVBLV_Voltage OP8(4),15,V,14,17,Passed,0.0001596
7.8.9 Power Test FSEVBHV_Voltage OP8(4),374,V,360,410,Passed,0.0002436
7.8.10 Power Test FTEABHV_UbatHV OP8(4),384,V,360,410,Passed,0.0003224
7.8.11 Power Test SAEABHV_Voltage OP8(4),374,V,360,410,Passed,0.0002034
7.4.1 Power Test U Current OP4(5),418.983885245289,A,400,500,Passed,0.2054937
7.4.2 Power Test V Current OP4(5),421.858972474034,A,400,500,Passed,0.3356739
7.4.3 Power Test W Current OP4(5),422.875018752363,A,400,500,Passed,0.1746028
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(5),33,deg,20,99,Passed,0.0001946
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(5),76,deg,20,99,Passed,0.0002104
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(5),40,deg,20,99,Passed,0.0002168
7.4.7 Power Test AN_CTP_COOLING_F OP4(5),52,deg,20,99,Passed,0.0001864
7.4.8 Power Test FSEVBLV_Voltage OP4(5),9,V,9,12,Passed,0.0001773
7.4.9 Power Test FSEVBHV_Voltage OP4(5),384,V,360,410,Passed,0.0001857
7.4.10 Power Test FTEABHV_UbatHV OP4(5),394,V,360,410,Passed,0.0002383
7.4.11 Power Test SAEABHV_Voltage OP4(5),384,V,360,410,Passed,0.000327
7.8.1 Power Test U Current OP8(5),419.303926718582,A,400,500,Passed,0.1906055
7.8.2 Power Test V Current OP8(5),419.773793750778,A,400,500,Passed,0.1905451
