Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,
Total Test Time,150
DUTResult,Failed
Date Time,20210318232342
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,3.18E-05
End,,,,,Done,2.12E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,4.87E-05
If,,,,,Done,2.19E-05
End,,,,,Done,1.94E-05
If,,,,,Done,4.1E-05
End,,,,,Done,2.26E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,4.24E-05
7.4.1 Power Test U Current OP4(0),0.138255124976395,A,400,500,Failed,0.1979133
If,,,,,Done,2.19E-05
End,,,,,Done,2.61E-05
 
