Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,
Total Test Time,1055
DUTResult,Passed
Date Time,20210313192126
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,2.82E-05
End,,,,,Done,6.5E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,0.0001285
7.4.1 Power Test U Current OP4(0),423.710253130766,A,400,500,Passed,0.178693
7.4.2 Power Test V Current OP4(0),420.563427390989,A,400,500,Passed,0.1699561
7.4.3 Power Test W Current OP4(0),424.400538144074,A,400,500,Passed,0.170925
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),37,deg,20,99,Passed,0.0001628
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),72,deg,20,99,Passed,0.0001511
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),39,deg,20,99,Passed,0.000143
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),42,deg,20,99,Passed,0.000166
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0005251
7.4.9 Power Test FSEVBHV_Voltage OP4(0),381,V,360,410,Passed,0.0001758
7.4.10 Power Test FTEABHV_UbatHV OP4(0),390,V,360,410,Passed,0.0001797
7.4.11 Power Test SAEABHV_Voltage OP4(0),381,V,360,410,Passed,0.0001857
7.8.1 Power Test U Current OP8(0),424.234662714284,A,400,500,Passed,0.2006821
7.8.2 Power Test V Current OP8(0),419.503330444497,A,400,500,Passed,0.2011175
7.8.3 Power Test W Current OP8(0),424.398451707448,A,400,500,Passed,0.2007686
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),38,deg,20,99,Passed,0.0003513
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),73,deg,20,99,Passed,0.0005438
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),40,deg,20,99,Passed,0.000208
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),48,deg,20,99,Passed,0.0004297
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0006437
7.8.9 Power Test FSEVBHV_Voltage OP8(0),373,V,360,410,Passed,0.0002786
7.8.10 Power Test FTEABHV_UbatHV OP8(0),380,V,360,410,Passed,0.0002768
7.8.11 Power Test SAEABHV_Voltage OP8(0),373,V,360,410,Passed,0.0002616
7.4.1 Power Test U Current OP4(1),423.870763955704,A,400,500,Passed,0.2070013
7.4.2 Power Test V Current OP4(1),420.506820023839,A,400,500,Passed,0.2041284
7.4.3 Power Test W Current OP4(1),424.154393312537,A,400,500,Passed,0.201127
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),39,deg,20,99,Passed,0.0001868
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),72,deg,20,99,Passed,0.00016
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),41,deg,20,99,Passed,0.0003817
7.4.7 Power Test AN_CTP_COOLING_F OP4(1),50,deg,20,99,Passed,0.0002433
7.4.8 Power Test FSEVBLV_Voltage OP4(1),9,V,9,12,Passed,0.0004198
7.4.9 Power Test FSEVBHV_Voltage OP4(1),381,V,360,410,Passed,0.0001879
7.4.10 Power Test FTEABHV_UbatHV OP4(1),390,V,360,410,Passed,0.00019
7.4.11 Power Test SAEABHV_Voltage OP4(1),381,V,360,410,Passed,0.0005251
7.8.1 Power Test U Current OP8(1),423.816735813974,A,400,500,Passed,0.2025345
7.8.2 Power Test V Current OP8(1),420.604818592954,A,400,500,Passed,0.2033424
7.8.3 Power Test W Current OP8(1),425.399020075371,A,400,500,Passed,0.2029272
