Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,！210470112！V02835！210470112！V02835
Total Test Time,532
DUTResult,Failed
Date Time,20210320074045
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,4.8E-05
End,,,,,Done,2.33E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,5.01E-05
7.4.1 Power Test U Current OP4(0),420.710411203336,A,400,500,Passed,0.1800773
7.4.2 Power Test V Current OP4(0),420.85549061825,A,400,500,Passed,0.1698987
7.4.3 Power Test W Current OP4(0),420.514937991654,A,400,500,Passed,0.1704997
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),24,deg,20,99,Passed,0.0001787
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),73,deg,20,99,Passed,0.0001903
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),25,deg,20,99,Passed,0.0001857
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),32,deg,20,99,Passed,0.000203
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0001808
7.4.9 Power Test FSEVBHV_Voltage OP4(0),375,V,360,410,Passed,0.0001903
7.4.10 Power Test FTEABHV_UbatHV OP4(0),384,V,360,410,Passed,0.0006264
7.4.11 Power Test SAEABHV_Voltage OP4(0),375,V,360,410,Passed,0.0005724
7.8.1 Power Test U Current OP8(0),421.114738498776,A,400,500,Passed,0.1774481
7.8.2 Power Test V Current OP8(0),420.454444493651,A,400,500,Passed,0.1693638
7.8.3 Power Test W Current OP8(0),419.988444426232,A,400,500,Passed,0.17488
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),25,deg,20,99,Passed,0.0001967
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),74,deg,20,99,Passed,0.0002037
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),26,deg,20,99,Passed,0.0001801
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),40,deg,20,99,Passed,0.0002479
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0001709
7.8.9 Power Test FSEVBHV_Voltage OP8(0),378,V,360,410,Passed,0.0002383
7.8.10 Power Test FTEABHV_UbatHV OP8(0),388,V,360,410,Passed,0.0001833
7.8.11 Power Test SAEABHV_Voltage OP8(0),378,V,360,410,Passed,0.0002006
7.4.1 Power Test U Current OP4(1),419.482909738217,A,400,500,Passed,0.2436523
7.4.2 Power Test V Current OP4(1),421.758840842566,A,400,500,Passed,0.1981072
7.4.3 Power Test W Current OP4(1),417.739317191584,A,400,500,Passed,0.1959529
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),26,deg,20,99,Passed,0.00019
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),75,deg,20,99,Passed,0.000185
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),28,deg,20,99,Passed,0.0001836
7.4.7 Power Test AN_CTP_COOLING_F OP4(1),44,deg,20,99,Passed,0.0001755
7.4.8 Power Test FSEVBLV_Voltage OP4(1),9,V,9,12,Passed,0.0002606
7.4.9 Power Test FSEVBHV_Voltage OP4(1),383,V,360,410,Passed,0.0002655
7.4.10 Power Test FTEABHV_UbatHV OP4(1),392,V,360,410,Passed,0.0001999
7.4.11 Power Test SAEABHV_Voltage OP4(1),383,V,360,410,Passed,0.0001836
7.8.1 Power Test U Current OP8(1),421.910935625588,A,400,500,Passed,0.211321
7.8.2 Power Test V Current OP8(1),421.442694665809,A,400,500,Passed,0.1964454
7.8.3 Power Test W Current OP8(1),417.787958012366,A,400,500,Passed,0.1987113
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(1),27,deg,20,99,Passed,0.0001868
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(1),75,deg,20,99,Passed,0.0001766
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(1),29,deg,20,99,Passed,0.0001723
7.8.7 Power Test AN_CTP_COOLING_F OP8(1),46,deg,20,99,Passed,0.0001907
7.8.8 Power Test FSEVBLV_Voltage OP8(1),15,V,14,17,Passed,0.000738
7.8.9 Power Test FSEVBHV_Voltage OP8(1),377,V,360,410,Passed,0.0002662
7.8.10 Power Test FTEABHV_UbatHV OP8(1),386,V,360,410,Passed,0.0002016
7.8.11 Power Test SAEABHV_Voltage OP8(1),377,V,360,410,Passed,0.0001956
7.4.1 Power Test U Current OP4(2),422.328415195424,A,400,500,Passed,0.2014525
7.4.2 Power Test V Current OP4(2),421.887196334306,A,400,500,Passed,0.1982318
7.4.3 Power Test W Current OP4(2),418.178734636933,A,400,500,Passed,0.3663431
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(2),28,deg,20,99,Passed,0.0002186
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(2),75,deg,20,99,Passed,0.0004516
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(2),31,deg,20,99,Passed,0.0001695
7.4.7 Power Test AN_CTP_COOLING_F OP4(2),48,deg,20,99,Passed,0.0003436
7.4.8 Power Test FSEVBLV_Voltage OP4(2),9,V,9,12,Passed,0.0002906
7.4.9 Power Test FSEVBHV_Voltage OP4(2),380,V,360,410,Passed,0.0003181
7.4.10 Power Test FTEABHV_UbatHV OP4(2),388,V,360,410,Passed,0.000191
7.4.11 Power Test SAEABHV_Voltage OP4(2),380,V,360,410,Passed,0.0003199
7.8.1 Power Test U Current OP8(2),421.065643637177,A,400,500,Passed,0.2402038
7.8.2 Power Test V Current OP8(2),421.232818420801,A,400,500,Passed,0.1978978
7.8.3 Power Test W Current OP8(2),418.042221856246,A,400,500,Passed,0.3668904
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(2),29,deg,20,99,Passed,0.0001826
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(2),75,deg,20,99,Passed,0.0002168
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(2),33,deg,20,99,Passed,0.0001995
7.8.7 Power Test AN_CTP_COOLING_F OP8(2),49,deg,20,99,Passed,0.0002048
7.8.8 Power Test FSEVBLV_Voltage OP8(2),15,V,14,17,Passed,0.0001939
7.8.9 Power Test FSEVBHV_Voltage OP8(2),376,V,360,410,Passed,0.0001854
7.8.10 Power Test FTEABHV_UbatHV OP8(2),386,V,360,410,Passed,0.0002394
7.8.11 Power Test SAEABHV_Voltage OP8(2),376,V,360,410,Passed,0.000202
7.4.1 Power Test U Current OP4(3),421.473256301488,A,400,500,Passed,0.2059651
7.4.2 Power Test V Current OP4(3),421.09719820271,A,400,500,Passed,0.3669773
7.4.3 Power Test W Current OP4(3),418.550784096447,A,400,500,Passed,0.370509
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(3),30,deg,20,99,Passed,0.0001716
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(3),75,deg,20,99,Passed,0.0001624
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(3),35,deg,20,99,Passed,0.0003393
7.4.7 Power Test AN_CTP_COOLING_F OP4(3),50,deg,20,99,Passed,0.0006882
7.4.8 Power Test FSEVBLV_Voltage OP4(3),9,V,9,12,Passed,0.0002087
7.4.9 Power Test FSEVBHV_Voltage OP4(3),375,V,360,410,Passed,0.0002376
7.4.10 Power Test FTEABHV_UbatHV OP4(3),385,V,360,410,Passed,0.0001988
7.4.11 Power Test SAEABHV_Voltage OP4(3),375,V,360,410,Passed,0.0001886
7.8.1 Power Test U Current OP8(3),422.81954922024,A,400,500,Passed,0.2085428
7.8.2 Power Test V Current OP8(3),421.095098738662,A,400,500,Passed,0.3706845
7.8.3 Power Test W Current OP8(3),418.982907863312,A,400,500,Passed,0.3673233
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(3),31,deg,20,99,Passed,0.0004241
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(3),76,deg,20,99,Passed,0.000233
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(3),37,deg,20,99,Passed,0.0009216
7.8.7 Power Test AN_CTP_COOLING_F OP8(3),50,deg,20,99,Passed,0.0002285
7.8.8 Power Test FSEVBLV_Voltage OP8(3),15,V,14,17,Passed,0.0002426
7.8.9 Power Test FSEVBHV_Voltage OP8(3),380,V,360,410,Passed,0.0003189
7.8.10 Power Test FTEABHV_UbatHV OP8(3),389,V,360,410,Passed,0.0002504
7.8.11 Power Test SAEABHV_Voltage OP8(3),380,V,360,410,Passed,0.0002334
7.4.1 Power Test U Current OP4(4),422.418784952466,A,400,500,Passed,0.2099015
7.4.2 Power Test V Current OP4(4),420.538366972143,A,400,500,Passed,0.1971411
7.4.3 Power Test W Current OP4(4),418.828880971015,A,400,500,Passed,0.3844655
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(4),33,deg,20,99,Passed,0.000184
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(4),77,deg,20,99,Passed,0.000203
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(4),39,deg,20,99,Passed,0.0001949
7.4.7 Power Test AN_CTP_COOLING_F OP4(4),51,deg,20,99,Passed,0.000256
7.4.8 Power Test FSEVBLV_Voltage OP4(4),9,V,9,12,Passed,0.0002571
