Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,!210760138!v29102835!210760138!v29102835
Total Test Time,1111
DUTResult,Passed
Date Time,20210412191419
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,7.49E-05
End,,,,,Done,2.12E-05
7.0.0 Error Code Check,FF,,FF,FF,Passed,0.0001391
If,,,,,Done,3.04E-05
End,,,,,Done,2.3E-05
If,,,,,Done,2.82E-05
End,,,,,Done,2.19E-05
7.0.0 Error Code Check,FF,,FF,FF,Passed,6.53E-05
7.0.1 Enter Torque mode,True,,True,True,Passed,0.0001254
7.4.1 Power Test U Current OP4(0),430.353442216309,A,400,500,Passed,0.1773814
7.4.2 Power Test V Current OP4(0),428.509085607707,A,400,500,Passed,0.1693864
7.4.3 Power Test W Current OP4(0),431.52730631911,A,400,500,Passed,0.1705538
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),61,deg,20,99,Passed,0.0001508
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),76,deg,20,99,Passed,0.0001656
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),72,deg,20,99,Passed,0.000154
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),57,deg,20,99,Passed,0.0001607
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0001656
7.4.9 Power Test FSEVBHV_Voltage OP4(0),389,V,360,410,Passed,0.0002122
7.4.10 Power Test FTEABHV_UbatHV OP4(0),386,V,360,410,Passed,0.0001741
7.4.11 Power Test SAEABHV_Voltage OP4(0),389,V,360,410,Passed,0.0001815
7.8.1 Power Test U Current OP8(0),432.010417863983,A,400,500,Passed,0.1770163
7.8.2 Power Test V Current OP8(0),428.036182393767,A,400,500,Passed,0.1698292
7.8.3 Power Test W Current OP8(0),432.097847225554,A,400,500,Passed,0.1680955
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),61,deg,20,99,Passed,0.0001748
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),77,deg,20,99,Passed,0.0002408
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),72,deg,20,99,Passed,0.0001451
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),58,deg,20,99,Passed,0.0001607
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0001734
7.8.9 Power Test FSEVBHV_Voltage OP8(0),387,V,360,410,Passed,0.0004061
7.8.10 Power Test FTEABHV_UbatHV OP8(0),386,V,360,410,Passed,0.0001727
7.8.11 Power Test SAEABHV_Voltage OP8(0),387,V,360,410,Passed,0.0001822
7.4.1 Power Test U Current OP4(1),430.693908616692,A,400,500,Passed,0.1766297
7.4.2 Power Test V Current OP4(1),428.52799416876,A,400,500,Passed,0.1697201
7.4.3 Power Test W Current OP4(1),431.563972665809,A,400,500,Passed,0.1697992
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),62,deg,20,99,Passed,0.0001811
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),77,deg,20,99,Passed,0.0001737
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),72,deg,20,99,Passed,0.0001656
