Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,
Total Test Time,154
DUTResult,Failed
Date Time,20210316164159
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,2.33E-05
End,,,,,Done,3.04E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,5.47E-05
If,,,,,Done,2.86E-05
End,,,,,Done,6.21E-05
If,,,,,Done,3.46E-05
End,,,,,Done,1.87E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,7.2E-05
7.4.1 Power Test U Current OP4(0),361.501144421197,A,400,500,Failed,0.1776105
If,,,,,Done,4.34E-05
End,,,,,Done,6.43E-05
 
