Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,
Total Test Time,1054
DUTResult,Failed
Date Time,20210313000640
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,3.11E-05
End,,,,,Done,6.46E-05
7.0.0 Error Code Check,62 FD 41 EF FF FF FF FF FF,,62 FD 41 EF FF FF FF FF FF,62 FD 41 EF FF FF FF FF FF,Passed,4.77E-05
7.4.1 Power Test U Current OP4(0),425.129849996935,A,400,500,Passed,0.2049487
7.4.2 Power Test V Current OP4(0),424.468221863886,A,400,500,Passed,0.209396
7.4.3 Power Test W Current OP4(0),429.866354291369,A,400,500,Passed,0.2061107
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),40,deg,20,99,Passed,0.0002592
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),69,deg,20,99,Passed,0.0001578
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),42,deg,20,99,Passed,0.0001783
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),43,deg,20,99,Passed,0.0004753
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0002451
7.4.9 Power Test FSEVBHV_Voltage OP4(0),388,V,360,410,Passed,0.000191
7.4.10 Power Test FTEABHV_UbatHV OP4(0),389,V,360,410,Passed,0.000381
7.4.11 Power Test SAEABHV_Voltage OP4(0),388,V,360,410,Passed,0.0007472
7.8.1 Power Test U Current OP8(0),425.356890792273,A,400,500,Passed,0.2063826
7.8.2 Power Test V Current OP8(0),424.944993154541,A,400,500,Passed,0.2123586
7.8.3 Power Test W Current OP8(0),428.526952980806,A,400,500,Passed,0.2083268
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),41,deg,20,99,Passed,0.000178
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),70,deg,20,99,Passed,0.0006451
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),43,deg,20,99,Passed,0.0001946
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),48,deg,20,99,Passed,0.000167
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0002475
7.8.9 Power Test FSEVBHV_Voltage OP8(0),397,V,360,410,Passed,0.0002182
7.8.10 Power Test FTEABHV_UbatHV OP8(0),396,V,360,410,Passed,0.0002302
7.8.11 Power Test SAEABHV_Voltage OP8(0),397,V,360,410,Passed,0.0002313
7.4.1 Power Test U Current OP4(1),426.071238295458,A,400,500,Passed,0.2055733
7.4.2 Power Test V Current OP4(1),424.761960061126,A,400,500,Passed,0.2087294
7.4.3 Power Test W Current OP4(1),428.900295970813,A,400,500,Passed,0.2059423
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(1),42,deg,20,99,Passed,0.0002514
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(1),70,deg,20,99,Passed,0.0001529
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(1),44,deg,20,99,Passed,0.0001871
7.4.7 Power Test AN_CTP_COOLING_F OP4(1),49,deg,20,99,Passed,0.0001766
7.4.8 Power Test FSEVBLV_Voltage OP4(1),9,V,9,12,Passed,0.0002436
7.4.9 Power Test FSEVBHV_Voltage OP4(1),386,V,360,410,Passed,0.0002398
7.4.10 Power Test FTEABHV_UbatHV OP4(1),382,V,360,410,Passed,0.0002782
7.4.11 Power Test SAEABHV_Voltage OP4(1),386,V,360,410,Passed,0.0005759
7.8.1 Power Test U Current OP8(1),425.820019174528,A,400,500,Passed,0.2115189
