Product Name,29113425
Station Name,EOL
Serial Number,!203050141!_V29113441
DateTime,20210307_150529
Total Test Time,282.200000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Sheung_shui,,,,,Passed,0.744
Switch ON CAN_12,,,,,Passed,0.142
Switch On CAN_34,,,,,Passed,0.131
Voltage=12.5V,,,,,Passed,0.163
Current=5A,,,,,Passed,0.122
12V_DC_Source,,,,,Passed,0.099
Wait,,,,,Passed,1.017
Switch ON Current measure,,,,,Passed,0.143
Switch OFF 12V_9,,,,,Passed,0.131
Switch On 12V_9,,,,,Passed,0.131
Wait,,,,,Passed,0.517
Switch OFF Current measure,,,,,Passed,0.133
Wait,,,,,Passed,0.517
Wake up,,,,,Passed,1.061
Wait,,,,,Passed,0.528
Switch OFF CAN_34,,,,,Passed,0.180
Wait,,,,,Passed,5.018
Standby Power Current Measure,0.718,,0.6,0.9,Passed,0.155
Connect DUT,,,,,Passed,4.321
Wait,,,,,Passed,0.517
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.027
Switch On 14,,,,,Passed,0.134
Wait,,,,,Passed,0.517
Switch OFF CAN_43,,,,,Passed,0.134
Switch On 12V_10,,,,,Passed,0.136
Switch On 12V_20,,,,,Passed,0.135
EnvironmentPath,,,,,Passed,1.020
Write MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.161
FPGA version,0d180a03,,0d180a03,,Passed,0.026
MCU version,0405,,0405,,Passed,0.026
Read FSSMACS_AclState,50,,30,50,Passed,0.030
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Read SASMACS_AclState,2,,2,2,Passed,0.026
Read HV_FS_FaultLevel_U16,0,,0,2,Passed,0.026
Read FTEAEXC_UResExcAvg,0.978,,0.95,1.2,Passed,0.026
Set MAIN_VSIRxaFaultBOverVoltVBat=0,,,,,Passed,0.024
Read MAIN_VSIRxsGridVoltW,3.000,,2,4,Passed,0.026
Wait,,,,,Passed,0.517
Set LV Voltage=10V,,,,,Passed,0.138
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1166,,900,1300,Passed,0.052
Set_LV_Voltage=12V,,,,,Passed,0.142
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1407,,1200,1600,Passed,0.047
Set_LV_Voltage=14V,,,,,Passed,0.143
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1647,,1400,1800,Passed,0.048
Read Correction,0.00832,,0,1,Passed,0.048
LV_Caculation ,,,,,Passed,0.029
NumericTest,0.00832,,0,1,Passed,0.000
Set_LV_Voltage=12.5V,,,,,Passed,0.167
Switch On CAN_34,,,,,Passed,0.134
HV_Channel ON,,,,,Passed,0.130
Apply HV Battery = 0V,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.044
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.133
Switch On 12V_8,,,,,Passed,0.136
Switch On 12V_9,,,,,Passed,0.137
Switch On ENS_20,,,,,Passed,0.134
Read T_Iuvw3_U16[0],2043,,2024,2080,Passed,0.026
Read T_Iuvw3_U16[1],2053,,2024,2080,Passed,0.026
Read T_Iuvw3_U16[2],2051,,2024,2080,Passed,0.026
Read FS_IbatHV_U16,2046,,2024,2080,Passed,0.025
HV_Channel ON,,,,,Passed,0.129
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 270V,,,,,Passed,0.046
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FSEABHV_UbatHV,270.519,,265,273,Passed,0.029
HV_Channel OFF,,,,,Passed,0.129
HV_Source OFF,,,,,Passed,0.045
Wait,,,,,Passed,1.017
Read FSMAPMT_PmTemp,20.0839,,18,26,Passed,0.026
Read FSMADBT_DboardTemp,19.684,,18,40,Passed,0.026
Read FSMACBT_CboardTempHV,20.255,,18,40,Passed,0.026
Read FSMACBT_CboardTempLV,20.255,,18,40,Passed,0.026
Read FSMAICT_CoolingTemp,19.263,,18,28,Passed,0.027
Read FSMAMST_StatorTemp1,83.179,,78,88,Passed,0.030
Read FSMAMST_StatorTemp2,86.647,,78,88,Passed,0.030
Wait,,,,,Passed,0.518
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.170
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.186
Set MAIN_u16ModeReq=1,,,,,Passed,0.187
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.327
Set UDS_bRoutineActive=1,,,,,Passed,0.180
Wait,,,,,Passed,0.519
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.189
Wait,,,,,Passed,0.517
ENS testing ENS_u32Dty,9800,,5000,15000,Passed,1.080
ENS testing ENS_u32Prd,20010,,10000,30000,Passed,1.080
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 220V,,,,,Passed,0.046
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,954,,900,1000,Passed,0.047
Apply HV Battery = 280V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,1211,,1000,1300,Passed,0.047
Apply HV Battery = 350V,,,,,Passed,0.046
Wait,,,,,Passed,0.516
Read FS_UbatHV_U16,1511,,1400,1600,Passed,0.048
Read Correction,0.233,,0,1,Passed,0.049
HV_Caculation ,,,,,Passed,0.029
Wait,,,,,Passed,1.517
Check_the_water,1,,1,1,Passed,8.538
U_LOAD,,,,,Passed,0.044
V_LOAD,,,,,Passed,0.044
W_LOAD,,,,,Passed,0.042
Wait,,,,,Passed,0.517
Apply HV Battery =270V,,,,,Passed,0.045
Apply HV Battery =25A,,,,,Passed,0.045
Read FSSMACS_AclState,50,,30,50,Passed,0.030
Read FTSMACS_AclState,3,,3,3,Passed,0.027
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.170
Wait,,,,,Passed,0.167
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.176
Wait,,,,,Passed,1.017
Set UDS_bRoutineActive=1,,,,,Passed,0.178
Wait,,,,,Passed,1.017
Read FSSMACS_Aclstate,50,,30,50,Passed,0.026
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.172
Set MAIN_u16ModeReq=0,,,,,Passed,0.025
Set MAIN_u16ModeReq=0,,,,,Passed,0.024
Read FSSMACS_Aclstate,31,,30,31,Passed,0.026
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.167
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.167
Wait,,,,,Passed,0.517
Read FTSMACS_AclState,8,,8,8,Passed,0.026
Wait,,,,,Passed,0.517
Read FSSMACS_Aclstate,31,,30,31,Passed,0.027
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.170
Wait,,,,,Passed,0.518
Set_U_DutyCycle= 0.548,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1535,,1300,1700,Passed,0.048
Read U Current,-357.781,,-500,500,Passed,0.134
Set_U_DutyCycle= 0.545,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1667,,1500,1900,Passed,0.049
Read U Current,-265.062,,-500,500,Passed,0.134
Set_U_DutyCycle= 0.54,,,,,Passed,0.175
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1863,,1700,2100,Passed,0.048
Read U Current,-125.459,,-500,500,Passed,0.134
