Product Name,PSA
Stationt Name,BurnIn
Version,V1.0.0
Serial Number,!210680171!v29102835!210700012!v29102835
Total Test Time,1055
DUTResult,Passed
Date Time,20210401090248
Stepname,MeasureValue,Unit,Lowlimit,Highlimit,Result,CycleTime
If,,,,,Done,2.33E-05
End,,,,,Done,2.4E-05
7.0.0 Error Code Check,FF,,FF,FF,Passed,6.18E-05
7.4.1 Power Test U Current OP4(0),421.837247224711,A,400,500,Passed,0.1992509
7.4.2 Power Test V Current OP4(0),419.645705550845,A,400,500,Passed,0.2048638
7.4.3 Power Test W Current OP4(0),421.230823651531,A,400,500,Passed,0.1991806
7.4.4 Power Test F_TEMP_MEAS_CTL  OP4(0),24,deg,20,99,Passed,0.000179
7.4.5 Power Test F_TEMP_MEAS_MOD OP4(0),71,deg,20,99,Passed,0.0001783
7.4.6 Power Test F_TEMP_MEAS_DRV OP4(0),24,deg,20,99,Passed,0.0002041
7.4.7 Power Test AN_CTP_COOLING_F OP4(0),31,deg,20,99,Passed,0.0002405
7.4.8 Power Test FSEVBLV_Voltage OP4(0),9,V,9,12,Passed,0.0001688
7.4.9 Power Test FSEVBHV_Voltage OP4(0),377,V,360,410,Passed,0.0001924
7.4.10 Power Test FTEABHV_UbatHV OP4(0),390,V,360,410,Passed,0.0001713
7.4.11 Power Test SAEABHV_Voltage OP4(0),377,V,360,410,Passed,0.0001875
7.8.1 Power Test U Current OP8(0),422.583942061843,A,400,500,Passed,0.1984553
7.8.2 Power Test V Current OP8(0),418.993603451613,A,400,500,Passed,0.2035502
7.8.3 Power Test W Current OP8(0),421.651890341754,A,400,500,Passed,0.1996573
7.8.4 Power Test F_TEMP_MEAS_CTL  OP8(0),24,deg,20,99,Passed,0.000173
7.8.5 Power Test F_TEMP_MEAS_MOD OP8(0),72,deg,20,99,Passed,0.0001642
7.8.6 Power Test F_TEMP_MEAS_DRV OP8(0),25,deg,20,99,Passed,0.0001681
7.8.7 Power Test AN_CTP_COOLING_F OP8(0),38,deg,20,99,Passed,0.0002528
7.8.8 Power Test FSEVBLV_Voltage OP8(0),15,V,14,17,Passed,0.0003033
7.8.9 Power Test FSEVBHV_Voltage OP8(0),379,V,360,410,Passed,0.0002768
7.8.10 Power Test FTEABHV_UbatHV OP8(0),389,V,360,410,Passed,0.0001921
7.8.11 Power Test SAEABHV_Voltage OP8(0),379,V,360,410,Passed,0.0001893
7.4.1 Power Test U Current OP4(1),422.129641586169,A,400,500,Passed,0.2001576
7.4.2 Power Test V Current OP4(1),418.737848198218,A,400,500,Passed,0.1980355
